check_id,severity,ID,summary,suggested_fix
batch_timestamp,correctness,ART-20260514022129111734,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022129588840,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022129589037,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022129589563,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022129589704,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022129589832,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130061390,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130061843,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130062269,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130062336,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130062553,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130536167,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130536886,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130537021,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022130537101,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052311,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052401,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052481,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052622,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052694,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131052765,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131053333,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131053536,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131534291,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260514022131534676,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526711,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526766,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526816,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526885,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526936,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914526983,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914527046,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914527093,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140914527135,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197192,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197269,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197289,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197328,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197363,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197401,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197437,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197455,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197472,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197523,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915197540,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915785658,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915785706,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915785787,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915785871,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915785911,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915786119,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915786197,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140915786248,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916217372,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916217512,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916217641,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916217680,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916218088,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916634165,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916634310,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916634633,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140916634687,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140917108031,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140917108139,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140917108180,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140917108572,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140917108800,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140918711918,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140918712028,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140918712110,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140918712366,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260515140918712640,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836458,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836564,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836640,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836769,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836835,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836898,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249836971,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
batch_timestamp,correctness,ART-20260517165249837028,"PublishedDate is a fetch timestamp, not a publish date: 4011 articles share only 445 distinct values (3223 of them in run-sized clumps of 20+). Article age is unrecoverable from this column.","fetch_rss.py: persist the RSS entry's own published date (feedparser's entry.published_parsed) rather than the run clock. Until then, dedup's 14-day window and any newsletter recency logic are keyed off the wrong field."
